SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
0128-0-00,198 champion ct,san jose,CA,95134,9753019,2002,laboratory,111450,111450,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0129-0-00,195 champion ct,san jose,CA,95134,9753020,1986,laboratory,60370,60370,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0130-0-00,3745 n 1st st,san jose,CA,95134,9753024,1985,office,67582,68024,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0131-0-00,3725 n 1st st,san jose,CA,95134,9753025,2015,office,70656,223899.9,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0132-0-00,175 w tasman dr,san jose,CA,95134,9753028,1995,office,93230,95399,2021,in compliance,,34.3,84.5,34.3,84.5,774388.3,6315.666451,,33.5,,,,,,,,,,,,,,2076.5,21.77,
0133-0-00,225 w tasman dr,san jose,CA,95134,9753032,1995,office,140210,137761,2021,pending revisions,,,,,,,,,,,,,,,,,,,,,,,,,
0134-0-00,255 w tasman dr,san jose,CA,95134,9753033,1995,office,320053,181249,2021,pending revisions,,17.1,35.2,17.1,35.2,534770.1,13320,,70.7,,,,,,,,,,,,,,2.2,0.01,
0134-0-01,285 w tasman,san jose,CA,95134,9753033,1995,office,141429,141429,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0135-0-00,3655 n 1st st,san jose,CA,95134,9753034,2015,office,636145,636145,2021,in compliance,51,104.3,234.8,105,235.5,13344940,212373.8606,,1128,,7021.2,,,,,2864.6,,,,,,,12089.9,19,
0136-0-00,250 w tasman dr,san jose,CA,95134,9754015,2016,office,95550,93959,2021,in compliance,87,31,76.9,31.2,77.2,706090.3,5566.537689,,29.6,,,,,,,,,,,,,,1916.4,20.17,
0137-0-00,230 w tasman dr,san jose,CA,95134,9754016,1995,office,95484,95484,2021,in compliance,62,80.2,171.5,80.8,172.2,1396802,29458.61277,,156.5,,556.3,,1896.9,,,,,,,,,,2453.3,25.69,
0138-0-00,210 w tasman dr,san jose,CA,95134,9754017,1994,office,95939,95113,2021,in compliance,89,62.5,143.7,63.1,144.3,1243612,17545.99975,,93.2,,151.1,,3316.6,,,,,,,,,,3467.7,36.46,
0139-0-00,190 w tasman dr,san jose,CA,95134,9754018,1994,office,95948,97407,2021,in compliance,62,101.8,216.7,101.8,216.7,1791360,38005.62175,,201.9,,418.9,,1694.8,,,,,,,,,,2113.7,21.7,
0140-0-00,3553 n 1st st,san jose,CA,95134,9755012,1984,,86145,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0141-0-00,3571 n 1st st,san jose,CA,95134,9755016,1985,,116459,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0142-0-00,51 rio robles,san jose,CA,95134,9755017,1984,mixed use property,60566,60566,2021,in compliance,,363.9,896.4,365.2,897.8,5216626,43218.20019,,229.6,,,,,,,,,,,,,,4068.3,67.17,
0143-0-00,77 rio robles,san jose,CA,95134,9755018,1986,office,68243,68243,2021,in compliance,100,,,9.8,19,157123.5,1336.000024,,7.1,,,,,,,,,,,,,,3443.7,50.46,
0144-0-00,125 rio robles,san jose,CA,95134,9755021,1997,other - technology/science,107530,104500,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0145-0-00,145 rio robles,san jose,CA,95134,9755022,1984,office,56895,57586,2021,in compliance,71,34.6,83.7,34.6,83.7,456525.5,4348.99977,,23.1,,223.1,,2388.4,,,,,,,,,,2694.3,46.79,
0145-1-00,80 w tasman dr,san jose,CA,95134,9755024,1997,other - technology/science,104520,104520,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0146-0-00,10 w tasman dr,san jose,CA,95134,9755025,1997,,104520,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0147-0-00,2655 seely ave bldg 10,san jose,CA,95134,9766008,2010,office,208000,204395,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0148-0-00,2655 seely ave bldg 9,san jose,CA,95134,9766009,2005,office,84710,83126,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0149-0-00,2655 seely ave bldg 8,san jose,CA,95134,9767005,2005,office,68139,68001,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0150-0-00,2655 seely ave bldg 5,san jose,CA,95134,9767007,1985,office,90031,89656,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0150-1-00,2655 seely ave bldg 6,san jose,CA,95134,9767007,1985,office,63593,63593,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0151-0-00,2655 seely ave bldg 7,san jose,CA,95134,9767008,1998,office,58314,54800,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0152-0-00,695 river oaks pkwy,san jose,CA,95134,9768001,1982,office,21721,21721,2021,in compliance,66,30.2,78,31.1,79,168534.4,1011.612884,,5.4,,,,,,,,,,,,,,13.5,0.62,
0152-0-01,677 river oaks pkwy,san jose,CA,95134,9768001,1982,laboratory,43697,43697,2021,in compliance,,230.9,598.3,230.3,596,2592066,12192.00006,,64.8,,,,,,,,,,,,,,296.1,6.78,
0152-0-02,683 river oaks pkwy,san jose,CA,95131,9768001,1982,office,26676,26676,2021,in compliance,69,35.3,84.1,35.3,84.1,210396.1,2230.09691,,11.8,,21.9,,3667.2,,,,,,,,,,3689.1,138.29,
0153-0-00,631 river oaks pkwy,san jose,CA,95134,9768002,1981,office,27629,27629,2021,in compliance,100,13.8,24.6,14.2,25,46792.1,2333.242706,,12.4,,,,1405,,,,,,,,,,1493.8,54.07,
0153-0-01,641-645 river oaks pkwy,san jose,CA,95134,9768002,1982,office,27652,27652,2021,in compliance,,20.4,47.1,20.6,47.2,118368.3,1653.958641,,8.8,,,,,,,,,,,,,,141.1,5.1,
0153-0-02,651 river oaks pkwy,san jose,CA,95134,9768002,1983,office,35840,35840,2021,in compliance,56,36.8,95.4,37,95.6,340552.8,1650.861962,,8.8,,60.6,,,,,,,,,,,,60.6,1.69,
0154-0-00,611-621 river oaks pkwy,san jose,CA,95134,9768003,1983,office,53510,53510,2021,in compliance,27,77.9,204.6,78.3,205,1099998,4366.000311,,23.2,,,,,,,,,,,,,,380.4,7.11,
0154-0-01,625-627 river oaks pkwy,san jose,CA,95134,9768003,1982,office,36886,36886,2021,in compliance,95,22.6,54.6,23.1,55.2,191106.2,2003.733398,,10.6,,255.9,,2126.9,,,,,,,,,,2382.8,64.6,
0155-0-00,670 river oaks pkwy,san jose,CA,95134,9771004,1989,strip mall,95036,22382,2021,in compliance,,94.3,208.4,94.3,208.4,409743.5,7132.950214,,37.9,,,,,,,,,,,,,,559.1,24.98,
0159-0-00,345 elan village ln,san jose,CA,95134,9771020,1993,multifamily housing,95036,855047,2021,in compliance,97,15.8,33.6,15.8,33.6,5843822,126511.4379,,672,,,,,,,,,,,,,,96680.2,46.93,5
0163-0-00,4343 renaissance dr,san jose,CA,95134,9778001,1999,multifamily housing,588326,588326,2021,in compliance,53,55.8,92.4,57.1,94.1,3362778,221137.2,786.2,1174.6,1960.8,,32774.3,,,,4343.8,,,,,,,37118.1,63.09,31
0166-0-00,4000 n 1st st,san jose,CA,95134,9779002,1999,office,84096,115174,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0167-0-00,90 headquarters dr,san jose,CA,95134,9779003,2020,office,82944,47673,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0168-0-00,90 rose orchard way,san jose,CA,95134,9779005,1985,manufacturing/industrial plant,22750,22750,2021,in compliance,,102.2,286.1,101.9,285.3,679450.1,,,0,,1822.5,,,,,,,,,,,,1822.5,80.11,
0169-0-00,80 rose orchard way,san jose,CA,95134,9779006,1985,manufacturing/industrial plant,41200,41000,2021,in compliance,,1974,3645.5,1974,3645.5,10799040,440897.419,,2341.8,,,,,,,,,,,,,,11237.7,274.09,
0170-0-00,3910 n 1st st,san jose,CA,95134,9779007,1985,,32280,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0171-0-00,3930 n 1st st,san jose,CA,95134,9779011,2018,office,146880,489094,2021,in compliance,,5.6,15.3,5.6,15.3,765497.1,1514.0874,,8,,,,,,,3363,,,,,,,2033574.1,4157.84,
0172-0-00,3950 n 1st st,san jose,CA,95134,9779012,1985,office,102528,46285,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0173-0-00,3860 n 1st st,san jose,CA,95134,9780001,2017,manufacturing/industrial plant,101582,94000,2021,in compliance,,110.3,201.7,111,202.1,1346955,58396.51646,,310.2,,317.8,,1189.1,,,,,,,,,,1506.9,16.03,
0174-0-00,3870 n 1st st,san jose,CA,95134,9780002,1991,office,88000,89616,2021,in compliance,44,82.6,194.8,83,195.1,1621226,19040.424,,101.1,,,,,,,,,,,,,,1631.5,18.21,
0175-0-00,3850 n 1st st,san jose,CA,95134,9780006,1981,office,88000,89616,2021,in compliance,,257.4,618.2,257,617.1,5211466,52480.22176,,278.7,,,,,,,,,,,,,,163576,1825.3,
0176-0-00,55-85 nicholson ln,san jose,CA,95134,9780007,1980,office,122729,48893,2021,in compliance,1,222.4,597,223.7,598.4,2976508,7835.840231,,41.6,,47.6,,1353.8,,,,,,,,,,1401.4,28.66,
0176-0-01,101-115 nicholson lane,san jose,CA,95134,9780007,1980,office,122729,36144,2021,in compliance,67,41.8,103.2,43.7,105.2,359288.5,3535.115644,,18.8,,59.4,,803.2,,,,,,,,,,862.6,23.87,
0176-0-02,125-155 nicholson lane,san jose,CA,95134,9780007,1980,office,122729,37728,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0177-0-00,100 rose orchard way,san jose,CA,95134,9782001,1985,office,41286,41286,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0178-0-00,120 rose orchard way,san jose,CA,95134,9782002,1985,office,62974,314455,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0179-0-00,150 rose orchard way,san jose,CA,95134,9782003,1985,office,92448,92448,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0180-0-00,180 rose orchard way,san jose,CA,95134,9782005,1985,office,57745,57745,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0181-0-00,170 rose orchard way,san jose,CA,95134,9782007,1985,office,60002,60002,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0182-0-00,3850 zanker rd,san jose,CA,95134,9784001,1999,,151400,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0183-0-00,3800 zanker rd,san jose,CA,95134,9784002,1999,,151372,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0184-0-00,225 e tasman dr,san jose,CA,95134,9784003,1999,,219500,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0185-0-00,275 e tasman dr,san jose,CA,95134,9784004,1999,,148800,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0186-0-00,325 e tasman dr,san jose,CA,95134,9784005,1999,,148900,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0187-0-00,375 e tasman dr,san jose,CA,95134,9784006,1999,,217100,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0188-0-00,3750 zanker rd,san jose,CA,95134,9784015,1998,,151400,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0189-0-00,350 e tasman dr,san jose,CA,95134,9784025,1999,,418500,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0190-0-00,400 e tasman dr,san jose,CA,95134,9784026,1999,,214028,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0191-0-00,250 e tasman dr,san jose,CA,95134,9784027,1999,,148600,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0192-0-00,425 e tasman dr,san jose,CA,95134,9785001,1999,,148900,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0193-0-00,3700 cisco way,san jose,CA,95134,9785007,2000,,208240,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0194-0-00,3650 cisco way,san jose,CA,95134,9785008,2000,,151372,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0195-0-00,3600 cisco way,san jose,CA,95134,9785009,2001,,219508,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0196-0-00,3550 cisco way,san jose,CA,95134,9785010,2001,,219480,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0197-0-00,3675 cisco way,san jose,CA,95134,9785011,2001,,151372,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0198-0-00,3625 cisco way,san jose,CA,95134,9785012,2001,,216097,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0199-0-00,3750 cisco way,san jose,CA,95134,9785013,2000,,151372,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0200-0-00,2585 seaboard ave,san jose,CA,95131,10101002,1970,hotel,61319,61319,2021,in compliance,100,20.7,36.8,20.7,36.8,359020.1,17029.85579,,90.5,,,,,,,,,,,,,,3225.5,22.77,
0201-0-00,2514 channing ave,san jose,CA,95131,10101004,1974,wholesale club/supercenter,37016,19368,2021,in compliance,,,,,,27301.1,,,,,398.9,,,,,,,,,,,,398.9,20.59,
0202-0-00,2541 seaboard ave,san jose,CA,95131,10101005,1975,manufacturing/industrial plant,31980,31980,2021,pending revisions,,2.8,7.7,2.8,7.7,25907.5,,,0,,,,,,,,,,,,,,,,
0203-0-00,2504 seaboard ave,san jose,CA,95131,10101007,1974,non-refrigerated warehouse,20714,20714,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0204-0-00,2510 -2566 seaboard ave,san jose,CA,95131,10101008,1973,other - services,54219,54219,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0205-0-00,2578 seaboard ave,san jose,CA,95131,10101009,1974,,28303,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0206-0-00,10 w trimble rd,san jose,CA,95131,10102003,1991,hotel,56192,106000,2021,in compliance,94,49.4,92,49.7,92.3,712654.7,28368.28432,,150.7,,,,,,,,,,,,,,4367.1,41.2,
0208-0-00,2560 & 2570 orchard pkwy,san jose,CA,95131,10132002,2021,office,129024,129024,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0209-0-00,2580 orchard pkwy,san jose,CA,95131,10132001,1999,office,64512,61012,2021,in compliance,,8.2,23.1,8.2,23.1,155655.1,0,,0,,115.8,,3024.5,,,,,,,,,,3306,51.25,
0210-0-00,2515 n 1st st,san jose,CA,95131,10102012,1984,office,47673,47673,2021,in compliance,,94.5,202.5,97.8,206.1,824944,18494.6,192.9,98.2,291.1,86.6,,,0,,892.2,,,,,,,978.9,20.53,
0210-0-01,2525 north first street,san jose,CA,95131,10102012,1984,office,249832,73488,2021,in compliance,,74.8,176.8,75.3,177.3,1209706,14049.8,282.8,74.6,357.5,130,,,0,,1338.4,,,,,,,1468.3,19.98,
0210-0-02,2535 north first street,san jose,CA,95131,10102012,1984,office,60667,60667,2021,in compliance,,87.3,204.5,87.5,204.2,1141398,14146.9,266.9,75.1,342,108.3,,,0,,1115.3,,,,,,,1223.6,20.17,
0210-0-03,2545 n 1st st,san jose,CA,95131,10102012,1984,office,60248,60248,2021,in compliance,,64.7,129.7,68,133.3,624017.5,19703.7,145.9,104.7,250.6,108.3,,,0,,1115.3,,,,,,,1223.6,20.31,
0213-0-00,2509 orchard pkwy,san jose,CA,95131,10102017,2016,office,199175,199175,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0214-0-00,2345 n 1st st,san jose,CA,95131,10103002,1998,office,113381,110881,2021,in compliance,95,25.7,68,25.7,68,762591,2421.72964,,12.9,,,,,,,,,,,,,,6254.2,56.4,
0215-0-00,2315 n 1st st,san jose,CA,95131,10103003,1998,office,113881,113381,2021,in compliance,,14.7,41.2,14.7,41.2,488448,6.3999996,,0,,,,,,,,,,,,,,2385.7,21.04,
0216-0-00,2325 orchard pkwy,san jose,CA,95131,10103004,1999,office,290589,285908,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0217-0-00,2300 orchard pkwy,san jose,CA,95131,10103005,2017,office,118631,116381,2021,in compliance,10,202,520.1,202,520.1,6003980,30228.19013,,160.6,,,,,,,,,,,,,,3815.9,32.79,
0218-0-00,2181 n 1st st,san jose,CA,95131,10104005,1999,,698276,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0221-0-00,2107 n 1st st,san jose,CA,95131,10105004,1985,office,102986,103197,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0223-0-00,375 w trimble rd,san jose,CA,95131,10118003,1982,office,46026,46026,2021,in compliance,,34.1,74.2,34.8,74.9,295791.6,5929.193593,,31.5,,2.5,,,,,,,,,,,,2.5,0.05,
0223-0-01,397 w trimble rd,san jose,CA,95131,10118003,1982,office,251377,91725,2021,in compliance,3,117.1,297.1,118.5,298.2,2669310,17633.88016,,93.7,,209.7,,,,,,,,,,,,209.7,2.29,
0223-0-02,399 w trimble rd,san jose,CA,95131,10118003,1982,office,92842,92842,2021,in compliance,73,50.1,95.3,50.8,96.1,663722.7,24550.37193,,130.4,,119.7,,,,,,,,,,,,119.7,1.29,
0223-0-03,441 w trimble rd,san jose,CA,95131,10118003,1982,office,22062,22062,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0224-0-00,2755 orchard pkwy,san jose,CA,95134,10118008,2017,office,101171,36383,2021,in compliance,93,20.3,41.6,20.7,42,123539,3329.000041,,17.7,,,,,,,,,,,,,,124.2,3.41,
0225-0-00,2701 orchard pkwy,san jose,CA,95134,10118009,1978,manufacturing/industrial plant,207006,207006,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0226-0-00,2665 n 1st st,san jose,CA,95134,10119001,1975,office,97216,122155,2021,pending revisions,51,79.7,178.9,80.1,178.7,1936024,31731.20156,,168.5,,,,,,,,,,,,,,2041.5,16.71,
0227-0-00,2611 n 1st st,san jose,CA,95134,10119002,1984,office,68917,58256,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0228-0-00,2610 orchard pkwy,san jose,CA,95134,10119003,1984,office,59797,59797,2021,in compliance,,175.9,405.6,176.8,405.3,3477301,48469.76664,,257.4,,642.6,,,,,3256.9,,,,,,,3899.5,41.26,
0228-0-01,2630 orchard parkway,san jose,CA,95134,10119003,1984,office,64333,64333,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0228-0-02,55 w trimble,san jose,CA,95131,10119003,1986,office,94515,94515,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0229-0-00,2688 orchard pkwy,san jose,CA,95134,10119004,1980,laboratory,82384,82384,2021,in compliance,9,146.4,378.2,146.4,378.2,3097616,14932.54963,,79.3,,229,,,,,,,,,,,,229,2.78,
0229-0-01,2698 orchard pkwy,san jose,CA,95134,10119004,1980,office,30000,30000,2021,in compliance,50,46.3,115.5,47.3,116.6,336409.3,2708.711453,,14.4,,206.4,,,,,,,,,,,,206.4,6.88,
0229-0-02,2708 orchard pkwy,san jose,CA,95134,10119004,1980,office,82384,82384,2021,in compliance,9,110.4,265.1,110.4,265.1,2058818,20709.09661,,110,,148,,,,,,,,,,,,148,1.8,
0230-0-00,2720 orchard pkwy,san jose,CA,95134,10119005,1980,office,79066,79066,2021,in compliance,80,48.6,94.8,49.3,95.5,579184,19228.29538,,102.1,,62,,,,,,,,,,,,62,0.78,
0230-0-01,2728 orchard pkwy,san jose,CA,95134,10119004,1980,office,22500,22500,2021,in compliance,86,32.1,74,33.6,75.6,151811,2380.109903,,12.6,,53.6,,,,,,,,,,,,53.6,2.38,
0231-0-00,2711 n 1st st,san jose,CA,95134,10119006,1980,office,76568,76568,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0232-0-00,2731 n 1st st,san jose,CA,95134,10119008,1978,office,51023,51772,2021,in compliance,51,80.9,168,81.7,168.4,706050.6,17577.0628,,93.4,,1811.7,,,,,,,,,,,,2211,43.33,
0233-0-00,2727 n 1st st,san jose,CA,95134,10119009,1997,office,50180,50180,2021,in compliance,21,98,220,98,220,980131.9,15562.72988,,82.7,,,,,,,,,,,,,,983.4,19.67,
0234-0-00,3099 orchard dr,san jose,CA,95134,10128001,1986,office,51505,51505,2021,pending revisions,,149.8,391.1,150.1,391.3,2015970,8498.86411,,45.1,,,,,,,,,,,,,,179042.2,3476.21,
0235-0-00,3055 orchard dr,san jose,CA,95134,10128002,1982,office,111285,111285,2021,in compliance,19,109.4,257.1,110.9,258.6,1830528,22745.65026,,120.8,,,,,,,,,,,,,,1753,22.81,
0236-0-00,3041 orchard pkwy,san jose,CA,95134,10128003,1985,manufacturing/industrial plant,64265,64000,2021,in compliance,46,73.3,177,73.8,177.5,1072311,10653.90306,,56.6,,89.3,,,,,,,,,276.4,,980.2,1345.9,21.03,
0237-0-00,3025 orchard pkwy,san jose,CA,95134,10128004,1980,other - technology/science,61226,62000,2021,in compliance,,84.1,217.5,85.1,219,1346326,6828.900304,,36.3,,206.5,,959.3,,,,,,,5,,,1170.8,18.88,
0238-0-00,3001 orchard pkwy,san jose,CA,95134,10128005,1981,distribution center,97840,97957,2021,in compliance,20,61.1,153.7,61.6,153.9,1463793,10420.44782,,55.3,,3633.1,,,,,,,,,,,,3633.1,37.09,
0239-0-00,2811 orchard pkwy,san jose,CA,95134,10128006,1981,office,84560,84560,2021,in compliance,93,29.5,65,30.3,65.6,478841.5,9296.000512,,49.4,,,,,,,,,,,,,,27310.1,322.97,
0240-0-00,30 w montague expy,san jose,CA,95134,10129001,1980,office,75590,34170,2021,in compliance,56,44.6,124.8,44.6,124.8,273377.7,,,0,,,,,,,,,,,,,,2193.9,104.86,
0240-0-02,3099 n 1st st,san jose,CA,95134,10129001,1980,office,44514,44514,2021,in compliance,,18.4,24.4,18.4,24.4,38288.1,6866.636343,,36.5,,,,,,,,,,,,,,1169.9,26.28,
0241-0-00,3051 n 1st st,san jose,CA,95134,10129002,1980,office,78359,35171,2021,in compliance,100,4.3,12,4.3,12,44191.1,,,0,,,,,,,,,,,,,,3138.8,89.24,
0241-0-01,3081 n 1st st,san jose,CA,95134,10129002,1980,office,45524,45524,2021,in compliance,,21.4,49.8,22.4,50.8,207437,3131.043986,,16.6,,,,,,,,,,,,,,1062.4,23.34,
0242-0-00,3070 orchard dr,san jose,CA,95134,10129003,1980,office,31020,33067,2021,in compliance,,13.7,28.9,13.7,28.9,80365.3,1779.000084,,9.4,,,,,,,,,,,,,,646.8,19.56,
0243-0-00,3052 orchard dr,san jose,CA,95134,10129004,1980,office,37640,40413,2021,in compliance,,25.5,43.9,25.5,43.9,116217.2,6336.419032,,33.7,,,,4397.4,,,,,,,,,,5819.4,144,
0244-0-00,3011 n 1st st,san jose,CA,95134,10129005,1980,manufacturing/industrial plant,146159,146882,2021,in compliance,,288.2,730.7,289,731.5,10530600,65161.2438,,346.1,,,,,,,,,,,169,,,8095.7,55.12,
0245-0-00,3000 orchard pkwy,san jose,CA,95134,10129006,2000,office,126244,53172,2021,in compliance,,3,8.4,3,8.4,46606.1,10.32999986,,0.1,,0,,2.7,,,,,,,,,,2.7,0.05,
0246-0-00,3003 n 1st st,san jose,CA,95134,10129007,1979,,54114,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0247-0-00,2825 n 1st st,san jose,CA,95134,10129012,1985,manufacturing/industrial plant,51578,51758,2021,in compliance,27,,,79.2,213.2,1127331,,,,,169.7,,,,,,,,,,,,828.4,16.01,
0248-0-00,2820 orchard pkwy,san jose,CA,95134-2019,10129010,1984,office,62260,62260,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0248-0-01,75 west plumeria dr,san jose,CA,95134-2019,10129010,1984,office,62500,62500,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0248-1-00,3 w plumeria dr,san jose,CA,95134,10129013,2020,office,79803,79341,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0249-0-00,2904 orchard pkwy,san jose,CA,95134,10129011,1995,laboratory,78979,78979,2021,in compliance,,147.7,368,149.1,368.9,2808650,21895.8494,,116.3,,,,,,,,,,,,,,1846.2,23.38,
0250-0-00,3061-3081 zanker rd,san jose,CA,95134,10130001,1980,laboratory,180000,180000,2021,in compliance,,142.8,369.3,143.1,369,6596674,32425.17965,,172.2,,,,,,,,,,,,,,5919.4,32.89,
0251-0-00,3080 n 1st st,san jose,CA,95134,10130002,1997,,264964,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0254-0-00,30 e plumeria dr,san jose,CA,95134,10130008,1981,office,69300,69300,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0255-0-00,2700 n 1st st,san jose,CA,95134,10130010,1981,,108484,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0256-0-00,60 e plumeria dr,san jose,CA,95134,10130012,1981,,73130,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0257-0-00,2701 zanker rd,san jose,CA,95134,10130013,1981,,77712,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0261-0-00,2680 n 1st st,san jose,CA,95134,10130018,1980,office,21867,21936,2021,in compliance,89,29.6,76.7,30.4,77.5,167600,947.0000211,,5,,,,,,,,,,,,,,1034.5,47.16,
0264-0-00,2674 n 1st st,san jose,CA,95134,10130024,1980,office,25793,25920,2021,in compliance,88,31,78.2,31.7,78.9,198200,1444.999844,,7.7,,,,,,,,,,,,,,591.7,22.83,
0265-0-00,2625 zanker rd,san jose,CA,95134,10130026,1986,office,51400,51000,2021,in compliance,76,54.5,116.3,54.5,116.3,504610.6,10593.51574,,56.3,,2169.4,,,,,,,,,,,,2169.4,42.54,
0266-0-00,2645 zanker rd,san jose,CA,95134,10130027,1986,office,52920,51812,2021,in compliance,5,108.4,268.9,109.3,269.9,1345969,10695.3,314.7,56.8,371.5,,920.3,,,,,,,,,,,920.3,17.76,
0267-0-00,2600 n 1st st,san jose,CA,95134,10130030,2016,office,74586,73533,2021,in compliance,86,45.5,101.6,46.8,102.9,661755.7,11842.23974,,62.9,,,,,,,,,,,,,,1968.6,26.77,
