SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,BEYOND BENCHMARKING COMPLIANCE YEAR,BEYOND BENCHMARKING COMPLIANCE STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
0110-0-00,280 innovation dr,san jose,CA,95134,9733118,1986,office,161811,162840,2023,in compliance,,,61,71,161.3,72.8,163.2,2350994,37530.2,549.7,199.3,749,1825.5,,,,,,,,,,,,1825.5,11.28,
0111-0-00,310 crescent village cir,san jose,CA,95134,9733119,2012,multifamily housing,1659060,441502,2023,in compliance,,,45,40.9,70.1,41.7,70.8,1995903,116053.9,466.7,616.4,1083.1,,14139.2,,,,5876.3,,,,,,,20015.6,45.34,28
0112-0-00,3200 zanker rd,san jose,CA,95134,9733120,2006,multifamily housing,341510,451965,2023,in compliance,2023,compliant,53,37.6,63.8,38.5,64.7,1837000,111156.7,429.5,590.4,1019.9,,13651.2,,,,2364,,,,,,,16015.2,35.43,44
0113-0-00,320 crescent village cir,san jose,CA,95134,9733121,2013,multifamily housing,310021,411873,2023,in compliance,2023,compliant,48,43,69.6,44,70.6,1680069,124043.1,392.8,658.9,1051.7,,12321,,,,1980.4,,,,,,,14301.4,34.72,55
0114-0-00,330 crescent village cir,san jose,CA,95134,9733122,2013,multifamily housing,314129,389520,2023,in compliance,,,51,40.6,67.4,41.4,68.1,1607129,106512.7,375.8,565.7,941.5,,9655.5,,,,2277.2,,,,,,,11932.7,30.63,64
0115-0-00,350 river oaks pkwy,san jose,CA,95134,9733123,2013,multifamily housing,290639,360392,2023,in compliance,,,45,45,74.3,46.4,75.7,1624837,111915.7,379.9,594.4,974.3,,10410.4,,,,2083.7,,,,,,,12494.1,34.67,62
0116-0-00,385 river oaks pkwy,san jose,CA,95134,9733125,2015,multifamily housing,420283,521151,2023,in compliance,,,60,41,63.3,42.1,64.3,1760177,159193.2,411.5,845.6,1257.1,,14218.7,,,,3082.3,,,,,,,17301,33.2,57
0117-0-00,3401 iron point dr,san jose,CA,95134,9733126,2014,multifamily housing,251793,324610,2023,in compliance,,,100,28.7,58.8,28.8,59,1561210,40364.7,365,214.4,579.4,,10481.1,,,,,,,,,,,10481.1,32.29,59
0118-0-00,1 vista montana,san jose,CA,95134,9752013,2014,multifamily housing,465563,525285,2023,in compliance,,,100,26.3,54.2,26.4,54.3,2343543,58498.9,530.6,310.7,841.3,,12256,,,,,,,,,,,12256,23.33,89
0120-0-00,4401-4461 renaissance dr,san jose,CA,95134,9752037,1998,multifamily housing,118509,118509,2023,in compliance,,,98,32,53.5,32.3,54,534853.3,33200.5,125.1,176.3,301.4,,13039.9,,,,,,,,,,,13039.9,81.87,15
0121-0-00,4511-4571 renaissance dr,san jose,CA,95134,9752038,1998,multifamily housing,206932,138608,2023,in compliance,,,99,28.6,46.9,28.8,47.3,590153.3,39563.8,138,210.1,348.1,,3215.2,,,,,,,,,,,3215.2,15.54,100
0122-0-00,99 vista montana,san jose,CA,95134,9752041,2016,multifamily housing,530457,661182,2023,in compliance,2023,compliant,100,26.8,53.8,27,54.3,2870795,80831.8,671.2,429.3,1100.6,,17604.8,,,,590.1,,,,,,,18194.9,27.52,80
0123-0-00,4001 n 1st st,san jose,CA,95134,9753007,1984,,75216,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0124-0-00,3939 n 1st st,san jose,CA,95134,9753008,1984,office,64336,64399,2023,in compliance,,,,235.5,641,235.5,641,4242032,6795.9,1026.7,36.1,1062.8,,49.7,1121.6,,,,,,,,,,1171.3,18.21,
0125-0-00,3901 n 1st st,san jose,CA,95134,9753009,2016,office,65188,65188,2023,in compliance,,,41,94.8,186.3,98.5,190.2,947078.2,31904.9,221.4,169.5,390.9,,403.1,549.6,,,,,,,,,,952.7,14.61,
0126-0-00,3833 n 1st st,san jose,CA,95134,9753010,1980,office,80908,80908,2023,in compliance,2023,compliant,99,25,51.6,26,52.1,336328,9531.7,78.6,50.6,129.3,3125.6,,,,,,,,,,,,3125.6,38.63,
0127-0-00,125 w tasman dr,san jose,CA,95134,9753017,1999,,121126,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0128-0-00,198 champion ct,san jose,CA,95134,9753019,2002,laboratory,111450,111450,2023,in compliance,,,,84.8,237.3,84.3,236.1,2754390,,666.6,0,666.6,,,,1054.9,,460.5,,,,,,,1515.4,13.6,
0129-0-00,195 champion ct,san jose,CA,95134,9753020,1986,laboratory,60370,60370,2023,in compliance,2023,exempt,,234.7,657.2,233.5,653.8,4131585,,1000,0,1000,139.6,,,,,1853.7,,,,,,,1993.2,33.02,
0130-0-00,3745 n 1st st,san jose,CA,95134,9753024,1985,office,67582,68024,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0131-0-00,3725 n 1st st,san jose,CA,95134,9753025,2015,office,70656,223899.9,2023,in compliance,,,,1.5,4.2,1.5,4.2,99516.1,,23.3,0,23.3,,346.3,,,,,,,,,,,346.3,1.55,
0132-0-00,175 w tasman dr,san jose,CA,95134,9753028,1995,office,93230,95399,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0133-0-00,225 w tasman dr,san jose,CA,95134,9753032,1995,office,140210,137761,2023,in compliance,,,100,7.5,20.9,7.5,20.9,302665.6,6,70.8,0,70.8,90,,,,,,,,,,,,1794.8,12.98,
0134-0-00,255 w tasman dr,san jose,CA,95134,9753033,1995,office,320053,181249,2023,in compliance,,,92,34,82.2,34,82.2,1408886,13482.9,329.4,71.6,401,,,2711.2,,,,,,,,,,2711.2,14.99,
0134-0-01,285 w tasman,san jose,CA,95134,9753033,1995,office,141429,141429,2023,in compliance,,,93,29.5,75.4,29.5,75.4,1031688,5624.6,241.2,29.9,271.1,,,4533.1,,,,,,,,,,4533.1,32.72,
0135-0-00,3655 n 1st st,san jose,CA,95134,9753034,2015,office,636145,636145,2023,in compliance,,,19,126,285.7,127.5,287.2,16339650,253512.5,3954.7,1346.5,5301.2,10344.4,,3497.8,,,,,,,,,,13842.2,21.76,
0136-0-00,250 w tasman dr,san jose,CA,95134,9754015,2016,office,95550,93959,2023,in compliance,,,94,21.5,58.8,21.9,60,588446.8,763,137.6,4.1,141.6,,206.1,,,,,,,,,,,206.1,2.17,
0137-0-00,230 w tasman dr,san jose,CA,95134,9754016,1995,office,95484,95484,2023,in compliance,,,63,78.9,168.3,79.9,168,1344769,30401.8,314.4,161.5,475.9,80.3,,1716.9,,,,,,,,,,1797.2,18.82,
0138-0-00,210 w tasman dr,san jose,CA,95134,9754017,1994,office,95939,95113,2023,in compliance,,,89,61.6,143.1,63.5,145.1,1248685,17831.3,292,94.7,386.7,9.9,,1649.2,,,,,,,,,,1659.1,17.44,
0139-0-00,190 w tasman dr,san jose,CA,95134,9754018,1994,office,95948,97407,2023,in compliance,,,68,96.6,199.9,96.6,199.9,1606341,39284.4,375.6,208.7,584.2,220.9,,2168,,,,,,,,,,2388.9,24.52,
0140-0-00,3553 n 1st st,san jose,CA,95134,9755012,1984,,86145,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0141-0-00,3571 n 1st st,san jose,CA,95134,9755016,1985,,116459,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0142-0-00,51 rio robles,san jose,CA,95134,9755017,1984,mixed use property,60566,60566,2023,in compliance,,,1,353.3,876.5,354.8,875.2,5099179,40884,1192.2,217.2,1409.4,,4921.9,,,,,,,,,,,4921.9,81.26,
0143-0-00,77 rio robles,san jose,CA,95134,9755018,1986,office,68243,68243,2023,in compliance,,,,9.9,18.1,9.9,18.1,119942.7,2641.5,20.9,14,34.9,,1786.9,,,,,,,,,,,1786.9,26.18,
0144-0-00,125 rio robles,san jose,CA,95134,9755021,1997,other - technology/science,107530,104500,2023,in compliance,2023,exempt,,226.1,571.2,227.1,569.4,5792089,39678.4,1354.2,210.8,1565,3236.8,,2903.2,,,,,,,,,,6140,58.76,
0145-0-00,145 rio robles,san jose,CA,95134,9755022,1984,office,56895,57586,2023,in compliance,,,99,9.6,26.8,9.6,26.8,161463.4,0,39.1,0,39.1,,930.2,,,,,,,,,,,930.2,16.15,
0145-1-00,80 w tasman dr,san jose,CA,95134,9755024,1997,other - technology/science,104520,104520,2023,in compliance,,,,24.9,45.5,26.2,46.6,333533.5,16020.1,78,85.1,163.1,636.6,,2903.2,,,,,,,,,,3539.8,33.87,
0146-0-00,10 w tasman dr,san jose,CA,95134,9755025,1997,,104520,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0147-0-00,2655 seely ave bldg 10,san jose,CA,95134,9766008,2010,office,208000,204395,2023,in compliance,,,,105.5,261.6,102.8,254,5000879,39401.7,1210.4,209.3,1419.6,8851.5,,,,,,,,,,,1735.9,10587.4,51.8,
0148-0-00,2655 seely ave bldg 9,san jose,CA,95134,9766009,2005,office,84710,83126,2023,in compliance,,,,104.5,292.4,104.5,292.4,2595628,12,606.9,0.1,606.9,,,,,,,,,,57.1,,,57.1,0.67,
0149-0-00,2655 seely ave bldg 8,san jose,CA,95134,9767005,2005,office,68139,68001,2023,in compliance,,,,168.6,428.2,167.2,420.7,2792672,18379,675.9,97.6,773.5,,,,,,,,,,84.2,,,84.2,1.24,
0150-0-00,2655 seely ave bldg 5,san jose,CA,95134,9767007,1985,office,90031,89656,2023,in compliance,,,,22,32,22,32,133649.6,15188.3,32.3,80.7,113,54,,,,,,,,,,,,54,0.6,
0150-1-00,2655 seely ave bldg 6,san jose,CA,95134,9767007,1985,office,63593,63593,2023,in compliance,,,,60.3,148.2,61.7,149.7,904011.3,8423.6,218.8,44.7,263.5,69.7,,,,,,,,,,,,69.7,1.1,
0151-0-00,2655 seely ave bldg 7,san jose,CA,95134,9767008,1998,office,58314,54800,2023,in compliance,,,,2681.9,7500.1,2682.7,7500.9,42989040,3339.9,10404.6,17.7,10422.4,180,,,,,,,,,,,,180,3.28,
0152-0-00,695 river oaks pkwy,san jose,CA,95134,9768001,1982,office,21721,21721,2023,in compliance,,,94,15.2,39.7,15.2,39.7,86314.2,363.6,20.2,1.9,22.1,,6.2,,,,,,,,,,,6.2,0.28,
0152-0-01,677 river oaks pkwy,san jose,CA,95134,9768001,1982,laboratory,43697,43697,2023,in compliance,,,,245.3,628.4,243.5,623.2,2689533,14621.7,628.8,77.7,706.5,,411.8,,,,,,,,,,,411.8,9.42,
0152-0-02,683 river oaks pkwy,san jose,CA,95131,9768001,1982,office,26676,26676,2023,in compliance,,,59,38.9,92.4,40,93.6,230543.3,2800,53.9,14.9,68.8,15.6,,2874.4,,,,,,,,,,2890,108.34,
0153-0-00,631 river oaks pkwy,san jose,CA,95134,9768002,1981,office,27629,27629,2023,in compliance,,,98,13.3,36.2,13.3,36.2,103133.6,145.6,24.1,0.8,24.9,,106.3,1187.4,,,,,,,,,,1293.7,46.82,
0153-0-01,641-645 river oaks pkwy,san jose,CA,95134,9768002,1982,office,27652,27652,2023,in compliance,,,,30.5,64,32.1,65.7,148087.9,3816.5,34.6,20.3,54.9,,250.1,,,,,,,,,,,250.1,9.05,
0153-0-02,651 river oaks pkwy,san jose,CA,95134,9768002,1983,office,35840,35840,2023,in compliance,,,10,67.8,181.9,68.4,182.5,664308.7,1862.6,155.3,9.9,165.2,64.3,,,,,,,,,,,,64.3,1.79,
0154-0-00,611-621 river oaks pkwy,san jose,CA,95134,9768003,1983,office,53510,53510,2023,in compliance,,,5,145.2,327.3,145.2,327.3,1567605,24186.3,366.5,128.5,495,,82.8,,,,,,,,,,,82.8,1.55,
0154-0-01,625-627 river oaks pkwy,san jose,CA,95134,9768003,1982,office,36886,36886,2023,in compliance,,,95,27,56.8,28.2,57.9,174658,4459.5,40.8,23.7,64.5,1661.1,,228.1,,,,,,,,,,1889.2,51.22,
0155-0-00,670 river oaks pkwy,san jose,CA,95134,9771004,1989,strip mall,95036,22382,2023,in compliance,,,,77.3,178.3,76.5,176.1,358897.4,4873.3,83.9,25.9,109.8,,359.3,,,,,,,,,,,359.3,16.05,
0159-0-00,345 elan village ln,san jose,CA,95134,9771020,1993,multifamily housing,95036,855047,2023,in compliance,2023,compliant,99,13.6,29.1,13.7,29.2,5108675,107725.1,1194.5,572.2,1766.6,,42708.1,,,,,,,,,,,42708.1,20.73,61
0163-0-00,4343 renaissance dr,san jose,CA,95134,9778001,1999,multifamily housing,588326,588326,2023,in compliance,2023,compliant,58,54.8,89.6,56,90.5,3129327,222410.2,757.4,1181.3,1938.7,,32725.7,,,,4726.3,,,,,,,37452,63.66,31
0166-0-00,4000 n 1st st,san jose,CA,95134,9779002,1999,office,84096,115174,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0167-0-00,90 headquarters dr,san jose,CA,95134,9779003,2020,office,82944,47673,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0168-0-00,90 rose orchard way,san jose,CA,95134,9779005,1985,manufacturing/industrial plant,22750,22750,2023,in compliance,,,,117.9,330.2,117.9,330.2,786380.3,,183.9,0,183.9,1340.1,,,,,,,,,,,,1340.1,58.91,
0169-0-00,80 rose orchard way,san jose,CA,95134,9779006,1985,manufacturing/industrial plant,41200,41000,2023,in compliance,,,,2528.8,5374.2,2536.8,5382.6,18669730,403076.2,4365.2,2140.9,6506.1,,10116.2,,,,,,,,,,,10116.2,246.74,
0170-0-00,3910 n 1st st,san jose,CA,95134,9779007,1985,,32280,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0171-0-00,3930 n 1st st,san jose,CA,95134,9779011,2018,office,146880,489094,2023,exempt,2023,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
0172-0-00,3950 n 1st st,san jose,CA,95134,9779012,1985,office,102528,46285,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0173-0-00,3860 n 1st st,san jose,CA,95134,9780001,2017,manufacturing/industrial plant,101582,94000,2023,in compliance,2023,exempt,,92,175.6,93.6,176.4,1229278,46029.1,287.4,244.5,531.9,299.7,,761.9,,,,,,,,,,1061.6,11.29,
0174-0-00,3870 n 1st st,san jose,CA,95134,9780002,1991,office,88000,89616,2023,in compliance,,,76,55.9,125.7,56.7,126.6,1006059,16485.6,235.2,87.6,322.8,,2046.5,,,,,,,,,,,2046.5,22.84,
0175-0-00,3850 n 1st st,san jose,CA,95134,9780006,1981,office,88000,89616,2023,in compliance,,,,263.5,636.6,264.5,634.8,5360038,54116.1,1253.2,287.4,1540.7,,1828.6,,,,,,,,,,,1828.6,20.4,
0176-0-00,55-85 nicholson ln,san jose,CA,95134,9780007,1980,office,122729,48893,2023,in compliance,,,1,210.1,568.6,211.3,569.8,2849475,6073,666.2,32.3,698.5,71.9,,836.4,,,,,,,,,,908.3,18.58,
0176-0-01,101-115 nicholson lane,san jose,CA,95134,9780007,1980,office,122729,36144,2023,in compliance,,,42,54.4,140.3,54.9,139.4,495314.3,2932.9,115.8,15.6,131.4,82.2,,369.4,,,,,,,,,,451.5,12.49,
0176-0-02,125-155 nicholson lane,san jose,CA,95134,9780007,1980,office,122729,37728,2023,in compliance,,,53,52.4,117.9,55.2,120.9,397374.2,7272.4,92.9,38.6,131.5,73.8,,502.5,,,,,,,,,,576.3,15.27,
0177-0-00,100 rose orchard way,san jose,CA,95134,9782001,1985,office,41286,41286,2023,in compliance,,,,7.7,21.4,7.7,21.4,92576.6,0,22.4,0,22.4,,6.3,,,,,,,,,,,6.3,0.15,
0178-0-00,120 rose orchard way,san jose,CA,95134,9782002,1985,office,62974,314455,2023,in compliance,,,,10.7,24.6,10.8,24.6,700077.4,10050,169.4,53.4,222.8,,900.1,,,2.5,,,,,,,,902.7,2.87,
0179-0-00,150 rose orchard way,san jose,CA,95134,9782003,1985,office,92448,92448,2023,in compliance,,,,10.5,22.7,10.8,23.1,181292.2,3822.4,43.9,20.3,64.2,,420.3,,,,,,,,,,,420.3,4.55,
0180-0-00,180 rose orchard way,san jose,CA,95134,9782005,1985,office,57745,57745,2023,in compliance,,,,164.2,394.5,164.8,392.8,2125162,22670.4,514.4,120.4,634.8,,1105.2,,,,,,,,,,,1105.2,19.14,
0181-0-00,170 rose orchard way,san jose,CA,95134,9782007,1985,office,60002,60002,2023,in compliance,,,,105.2,224.7,107.3,225.6,1134612,25675.7,274.6,136.4,411,,874.6,,,,,,,,,,,874.6,14.58,
0182-0-00,3850 zanker rd,san jose,CA,95134,9784001,1999,,151400,,2023,exempt,2023,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
0183-0-00,3800 zanker rd,san jose,CA,95134,9784002,1999,,151372,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184-0-00,225 e tasman dr,san jose,CA,95134,9784003,1999,,219500,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0185-0-00,275 e tasman dr,san jose,CA,95134,9784004,1999,,148800,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0186-0-00,325 e tasman dr,san jose,CA,95134,9784005,1999,,148900,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0187-0-00,375 e tasman dr,san jose,CA,95134,9784006,1999,,217100,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0188-0-00,3750 zanker rd,san jose,CA,95134,9784015,1998,,151400,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0189-0-00,350 e tasman dr,san jose,CA,95134,9784025,1999,,418500,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0190-0-00,400 e tasman dr,san jose,CA,95134,9784026,1999,,214028,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0191-0-00,250 e tasman dr,san jose,CA,95134,9784027,1999,,148600,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192-0-00,425 e tasman dr,san jose,CA,95134,9785001,1999,,148900,,2023,exempt,2023,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
0193-0-00,3700 cisco way,san jose,CA,95134,9785007,2000,,208240,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0194-0-00,3650 cisco way,san jose,CA,95134,9785008,2000,,151372,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0195-0-00,3600 cisco way,san jose,CA,95134,9785009,2001,,219508,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196-0-00,3550 cisco way,san jose,CA,95134,9785010,2001,,219480,,2023,exempt,2023,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
0197-0-00,3675 cisco way,san jose,CA,95134,9785011,2001,,151372,,2023,exempt,2023,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
0198-0-00,3625 cisco way,san jose,CA,95134,9785012,2001,,216097,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0199-0-00,3750 cisco way,san jose,CA,95134,9785013,2000,,151372,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0200-0-00,2585 seaboard ave,san jose,CA,95131,10101002,1970,hotel,61319,61319,2023,in compliance,,,100,31.9,54.4,31.9,54.4,496883.5,28246.9,116.2,150,266.2,,4433.6,,,,,,,,,,,4433.6,31.29,
0201-0-00,2514 channing ave,san jose,CA,95131,10101004,1974,wholesale club/supercenter,37016,19368,2023,in compliance,,,97,25,42.7,27.1,44.9,53366.5,3419.4,12.9,18.2,31.1,323.1,,,,,,,,,,,,323.1,16.68,
0202-0-00,2541 seaboard ave,san jose,CA,95131,10101005,1975,manufacturing/industrial plant,31980,31980,2023,in compliance,,,,27.9,78.2,27.9,78.2,261876.6,,61.2,0,61.2,,958.9,,,,,,,,,,,958.9,29.98,
0203-0-00,2504 seaboard ave,san jose,CA,95131,10101007,1974,non-refrigerated warehouse,20714,20714,2023,in compliance,,,51,17.6,45.6,17.8,45.6,93510,493.7,21.9,2.6,24.5,147,207.3,,,,,,,,,,,354.4,17.11,
0204-0-00,2510 -2566 seaboard ave,san jose,CA,95131,10101008,1973,other - services,54219,54219,2023,in compliance,,,,17735.4,18638.2,19328.1,20310.7,147831.9,10474434.9,34.6,55634.7,55669.3,212.4,,212.4,,,,,,,,,,424.9,7.84,
0205-0-00,2578 seaboard ave,san jose,CA,95131,10101009,1974,,28303,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0206-0-00,10 w trimble rd,san jose,CA,95131,10102003,1991,hotel,56192,106000,2023,in compliance,,,93,50.9,93.5,51.8,94.4,710050.5,30669.5,166,162.9,328.9,,4864.2,,,,,,,,,,,4864.2,45.89,
0208-0-00,2560 & 2570 orchard pkwy,san jose,CA,95131,10132002,2021,office,129024,129024,2023,in compliance,,,,65.7,69.7,65.7,69.7,7871.5,42097.1,1.8,223.6,225.4,458.4,,,,,,,,,,,,458.4,7.11,
0209-0-00,2580 orchard pkwy,san jose,CA,95131,10132001,1999,office,64512,61012,2023,in compliance,2023,compliant,100,41.6,75.4,41.6,75.4,343103.6,15123.5,80.2,80.3,160.5,,4341.6,,,,,,,,,,,4341.6,67.3,
0210-0-00,2515 n 1st st,san jose,CA,95131,10102012,1984,office,47673,47673,2023,in compliance,,,,16.7,46.7,16.7,46.7,232956.6,15,54.5,0.1,54.5,7.4,,,0,,843.3,,,,,,,850.7,17.84,
0210-0-01,2525 north first street,san jose,CA,95131,10102012,1984,office,249832,73488,2023,in compliance,,,,22.5,62.6,22.5,62.6,479585.9,143.7,112.1,0.8,112.9,11,,,0,,1265,,,,,,,1276,17.36,
0210-0-02,2535 north first street,san jose,CA,95131,10102012,1984,office,60667,60667,2023,in compliance,,,,37,75.8,37,75.8,376215.2,9591.1,88,50.9,138.9,9.4,,,0,,1054.3,,,,,,,1063.7,17.53,
0210-0-03,2545 n 1st st,san jose,CA,95131,10102012,1984,office,60248,60248,2023,in compliance,,,,13.2,32.1,13.2,32.1,184425.1,1650.1,43.1,8.8,51.9,9.4,,,0,,1054.3,,,,,,,1063.7,17.65,
0213-0-00,2509 orchard pkwy,san jose,CA,95131,10102017,2016,office,199175,199175,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0214-0-00,2345 n 1st st,san jose,CA,95131,10103002,1998,office,113381,110881,2023,in compliance,,,98,18.2,51,18.2,51,591748.9,0,138.4,0,138.4,,2860.7,,,,,,,,,,,2860.7,25.8,
0215-0-00,2315 n 1st st,san jose,CA,95131,10103003,1998,office,113881,113381,2023,in compliance,,,,23.2,65,22.4,62.7,744657.9,0,174.1,0,174.1,,3.2,,,,,,,,,,,3.2,0.03,
0216-0-00,2325 orchard pkwy,san jose,CA,95131,10103004,1999,office,290589,285908,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0217-0-00,2300 orchard pkwy,san jose,CA,95131,10103005,2017,office,118631,116381,2023,in compliance,,,6,219.4,581.4,219.2,579.4,6806922,22892.1,1591.5,121.6,1713.1,,5109.6,,,,,,,,,,,5109.6,43.9,
0218-0-00,2181 n 1st st,san jose,CA,95131,10104005,1999,,698276,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0221-0-00,2107 n 1st st,san jose,CA,95131,10105004,1985,office,102986,103197,2023,in compliance,,,85,41.8,101.4,42.5,101.4,980561.1,10428.6,222.02,55.39,277.41,0,1556.6,,,,,,,,,,,1556.6,15.08,
0223-0-00,375 w trimble rd,san jose,CA,95131,10118003,1982,office,46026,46026,2023,in compliance,,,,37,103.6,37,103.6,498899.4,1,116.6,0,116.7,14.2,,,,,,,,,,,,14.2,0.31,
0223-0-01,397 w trimble rd,san jose,CA,95131,10118003,1982,office,251377,91725,2023,in compliance,,,3,109.6,284.8,111.1,286.4,2607045,12957.1,609.6,68.8,678.4,190.8,,,,,,,,,,,,190.8,2.08,
0223-0-02,399 w trimble rd,san jose,CA,95131,10118003,1982,office,92842,92842,2023,in compliance,,,73,41.8,94.3,42.5,95,784061.2,12693.8,183.3,67.4,250.7,207.9,,,,,,,,,,,,207.9,2.24,
0223-0-03,441 w trimble rd,san jose,CA,95131,10118003,1982,office,22062,22062,2023,in compliance,,,12,62.2,166.8,62.7,167.3,374980.7,1040.2,87.7,5.5,93.2,41.2,,,,,,,,,,,,41.2,1.87,
0224-0-00,2755 orchard pkwy,san jose,CA,95134,10118008,2017,office,101171,36383,2023,in compliance,,,30,64.7,122.8,64.7,122.8,334114.6,12151.3,78.1,64.5,142.7,,128.7,,,,,,,,,,,128.7,3.54,
0225-0-00,2701 orchard pkwy,san jose,CA,95134,10118009,1978,manufacturing/industrial plant,207006,207006,2023,pending revisions,,,1,118.4,310.8,120.4,312.9,6465366,28628.4,1564.8,152.1,1716.9,,,,,,,,,,,,,,,
0226-0-00,2665 n 1st st,san jose,CA,95134,10119001,1975,office,97216,122155,2023,in compliance,2023,compliant,68,64.9,140.8,66,140.9,1464419,30623.2,342.4,162.7,505,,1748.7,,,,,,,,,,,1748.7,14.32,
0227-0-00,2611 n 1st st,san jose,CA,95134,10119002,1984,office,68917,58256,2023,in compliance,,,64,71.6,130.9,71.3,130.1,538535.4,23165.8,121.94,123.04,244.98,,1257.9,,,,,,,,,,,1257.9,21.59,
0228-0-00,2610 orchard pkwy,san jose,CA,95134,10119003,1984,office,59797,59797,2023,in compliance,,,94,48.8,96.7,50.6,98.6,454761.5,14762.9,106.3,78.4,184.7,242.9,,,,,,,,,,,,242.9,4.06,
0228-0-01,2630 orchard parkway,san jose,CA,95134,10119003,1984,office,64333,64333,2023,in compliance,,,94,50.7,108.5,52.2,109.2,585814.4,13587,137,72.2,209.1,332.3,1204.4,,,,,,,,,,2561.6,4098.3,63.7,
0228-0-02,55 w trimble,san jose,CA,95131,10119003,1986,office,94515,94515,2023,in compliance,,,82,123.8,312,124.8,313,2880734,19676.9,0,104.5,104.5,0,553.5,,,,,,,,,,,553.5,5.86,
0229-0-00,2688 orchard pkwy,san jose,CA,95134,10119004,1980,laboratory,82384,82384,2023,in compliance,,,,149.3,401.4,149.5,400.1,3354133,8746.5,784.2,46.5,830.7,242.6,,,,,,,,,,,,242.6,2.95,
0229-0-01,2698 orchard pkwy,san jose,CA,95134,10119004,1980,office,30000,30000,2023,in compliance,,,60,43,99.6,45.1,101.7,273285.6,4201,63.9,22.3,86.2,247.5,,,,,,,,,,,,247.5,8.25,
