SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
1076-0-00,500 s winchester blvd,san jose,CA,95128,27739014,2002,senior living community,57062,97000,2019,in compliance,61,65.1,143.6,64,140.7,,21287.77168,,113.1,,,,,,,,,,,,,,4308.3,44.42,
1077-0-00,377 santana row,san jose,CA,95128,27740012,2001,mixed use property,298461,1085044,2019,in compliance,50,30.7,85.8,30.1,84.2,,,,0,,,,,,,,,,,,,,19102.2,47.78,44
1078-0-00,3055 olin ave,san jose,CA,95128,27740020,2001,office,95953,161496,2019,in compliance,,51.8,144.9,49.8,139.4,,,,0,,,,,,,,,,,,,,7866.2,61.26,
1079-0-00,355 santana row,san jose,CA,95128,27740027,2001,hotel,56929,262496,2019,pending revisions,100,25.4,71.1,24.4,68.3,,,,0,,,,,,,,,,,,,,4036.3,15.38,
1080-0-00,355 santana row,san jose,CA,95128,27740028,1957,multifamily housing,115240,45178,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1081-0-00,300 santana row,san jose,CA,95128,27740029,2011,office,79198,79203,2019,pending revisions,15,92.3,258.5,90.6,253.7,,,,0,,,,,,,,,,,,,,5278.8,66.65,
1083-0-00,3098 olsen dr,san jose,CA,95128,27740032,2016,office,234622,234622,2019,in compliance,93,27,75.6,26.8,75,,,,0,,,,,,,,,,,,,,889.5,3.82,
1084-0-00,3060 olsen dr,san jose,CA,95128,27740033,2019,office,457162,320513,2019,pending revisions,,,,,,,,,0,,,,,,,,,,,,,,,,
1085-0-01,333 santana row,san jose,CA,95128,27744001,2001,strip mall,39489,46504,2019,in compliance,34,26.7,74.8,26.5,74.2,,,,0,,,,,,,,,,,,,,6425.6,34.52,
1086-1-00,3003 olin ave,san jose,CA,95128,27747010,2011,multifamily housing,201211,125025,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1087-0-00,334 santana row,san jose,CA,95128,27745253,2001,strip mall,33609,35566,2019,in compliance,90,17.1,47.8,15.7,43.9,,,,0,,,,,,,,,,,,,,6736.8,31.81,
1088-0-00,378 santana row,san jose,CA,95128,27746001,2001,multifamily housing,39974,143526,2019,in compliance,10,44.2,123.7,43.9,122.8,,,,0,,,,,,,,,,,,,,5494,61.17,40
1088-1-00,388 santana row,san jose,CA,95128,27746123,2014,multifamily housing,241446,224863,2019,in compliance,96,37.3,60.6,38.1,61.2,,40637.00921,,215.8,,,,,,,,,,,,,,7078.7,45.28,51
1090-0-00,3021 huff ave,san jose,CA,95128,27901019,1997,multifamily housing,64930,100000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1091-0-00,2966 moorpark ave,san jose,CA,95128,27902106,1970,multifamily housing,50096,50616,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1093-0-00,1034 s winchester blvd,san jose,CA,95128,27914036,1969,multifamily housing,139648,147098,2019,in compliance,,19.5,20.5,20,21,,30621.81283,,162.6,,,,,,,,,,,,,,5599.2,36.51,65
1095-0-00,1324 s winchester blvd,san jose,CA,95128,27925024,1978,multifamily housing,149020,155520,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1102-0-00,895 thornton way,san jose,CA,95128,28203006,2009,self-storage facility,55238,67688,2019,in compliance,,3.1,7.9,3.1,7.9,,253.999958,,1.3,,,,,,,,,,,,,,31,0.45,
1103-0-00,917 thornton way,san jose,CA,95128,28206024,2000,senior living community,60027,80394,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1104-0-00,1350 s bascom ave,san jose,CA,95128,28226014,2025,,62710,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1114-0-00,1919 fruitdale ave,san jose,CA,95128,28240023,1970,multifamily housing,76382,253098,2019,in compliance,75,38.4,71.9,38.1,70.8,,48095.26088,,255.5,,,,,,,,,,,,,,14141.3,60.49,
1117-0-00,1670 moorpark ave,san jose,CA,95128,28244005,1950,worship facility,51587,41240,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1119-0-00,925-935 willowleaf drive,san jose,CA,95128,28252241,1985,multifamily housing,218840,437680,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1123-0-00,1520 southwest expy,san jose,CA,95126,28402016,2005,multifamily housing,143081,507501,2019,in compliance,34,105.4,186.4,106.3,187.3,,35072.29063,,186.3,,,,,,,,,,,,,,2089.9,37.59,95
1125-0-00,814 saint elizabeth dr,san jose,CA,95126,28403043,1985,multifamily housing,57462,49232,2019,in compliance,,57.1,125.6,56.5,123.7,,6778,,36,,,,,,,,,,,,,,2995.7,87.2,
1127-0-00,1420 curci dr,san jose,CA,95126,28403050,2009,senior living community,55532,89664,2019,in compliance,43,40.4,97.5,40.4,97.6,,8006.66984,,42.5,,,,,,,,,,,,,,2822.4,31.48,
1129-0-00,1029 meridian ave,san jose,CA,95125,28408003,1978,multifamily housing,68932,77374,2019,in compliance,74,40.5,80.4,40.2,79.1,,13630.52028,,72.4,,,,,,,,,,,,,,5278.6,73.9,26
1135-0-00,1510 s bascom ave,san jose,CA,95125,28423007,1969,multifamily housing,113894,113894,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1136-0-00,2105 e hamilton ave,san jose,CA,95125,28423040,1984,office,229803,66778,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1136-0-01,2145 e hamilton ave,san jose,CA,95125,28423040,1984,office,50498,50498,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1136-0-02,2125 e hamilton ave,san jose,CA,95125,28423040,1984,office,50400,50400,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1136-0-03,1550 bascom ave,san jose,CA,95125,28423040,1984,office,66521,66521,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1137-0-01,2005 e hamilton ave,san jose,CA,95125,28423050,1984,office,66640,67623,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1137-0-02,2045 e hamilton ave,san jose,CA,95125,28423050,1984,office,50509,50509,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1137-0-04,2065 e hamilton ave,san jose,CA,95125,28423050,1984,office,50514,50514,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1137-0-05,2085 e hamilton ave,san jose,CA,95125,28423050,1984,office,66972,66972,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1138-0-00,2050 southwest expy,san jose,CA,95126,28424003,1970,multifamily housing,88120,89120,2019,in compliance,100,31.3,39,31.6,39.3,,25063.98,,133.1,,,,,,,,,,,,,,5248.2,58.89,46
1140-0-00,2020 southwest expy,san jose,CA,95126,28424005,1969,multifamily housing,129538,100633,2019,in compliance,30,62.6,97.1,61.8,94.6,,45161.10676,,239.9,,,,,,,,,,,,,,8888.5,88.33,9
1142-0-00,1800 stokes st,san jose,CA,95126,28424007,1970,multifamily housing,156872,169443,2019,in compliance,86,34.6,61.3,34.5,60.5,,34864.82119,,185.2,,,,,,,,,,,,,,8461.4,49.94,55
1143-0-00,1750 stokes st,san jose,CA,95126,28424008,1971,multifamily housing,161190,166010,2019,in compliance,100,23.4,28,23.6,28.2,,35901.58365,,190.7,,,,,,,,,,,,,,14721.9,88.68,22
1145-0-00,2070 southwest expy,san jose,CA,95126,28424015,1971,multifamily housing,80145,147250,2019,in compliance,94,34.5,63.1,34.2,62.1,,26849.65986,,142.6,,,,,,,,,,,,,,7563.3,54.23,50
1151-0-00,1505 de rose way,san jose,CA,95126,28432004,1973,multifamily housing,109320,109320,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1158-0-00,4080 stevens creek blvd,san jose,CA,95129,29441005,1969,supermarket/grocery store,69780,69780,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1160-0-00,4668 albany dr,san jose,CA,95129,29623001,1971,multifamily housing,156884,161210,2019,in compliance,97,42.6,58.5,42.9,58.5,,56431.4186,,299.7,,,,,,,,,,,,,,13745.4,85.58,23
1165-0-00,5122 stevens creek blvd,san jose,CA,95129,29628012,1973,strip mall,133829,31469,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1166-0-00,5146 stevens creek blvd,san jose,CA,95129,29628013,1995,supermarket/grocery store,59139,61796,2019,pending revisions,69,164.5,417.6,163.7,414.2,,15627.09975,,83,,,,,,,,,,,,,,846.1,13.69,
1169-0-00,4500 stevens creek blvd,san jose,CA,95129,29638012,2000,vehicle dealership,97634,97634,2019,in compliance,,61.1,138.2,60.3,135.9,,22662.60269,,120.4,,,,,,,,,,,,,,7720.1,64.05,
1171-0-00,4340 stevens creek blvd,san jose,CA,95129,29638014,1973,office,58766,58806,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1172-0-00,4430 albany dr,san jose,CA,95129,29640002,1969,multifamily housing,80816,86099,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1175-0-00,355 kiely blvd,san jose,CA,95129,29640005,1968,multifamily housing,814622,289461,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1176-0-00,4300 stevens creek blvd,san jose,CA,95129,29640009,1973,office,78332,39632,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1176-0-01,4320 stevens creek blvd,san jose,CA,95129,29640009,1973,office,78332,38700,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1177-0-00,471 saratoga ave,san jose,CA,95129,29640011,1973,supermarket/grocery store,52860,50100,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1180-0-00,1245 s winchester blvd,san jose,CA,95128,29901010,1975,office,75224,72334,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1184-0-00,1290 san tomas aquino rd,san jose,CA,95117,29911078,1966,multifamily housing,130956,153104,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1185-0-00,4375 payne ave,san jose,CA,95117,29912001,1982,multifamily housing,121344,126408,2019,in compliance,,,,2.3,3.2,,2283.089845,,12.1,,,,,,,,,,,,,,,,
1186-0-00,1255 san tomas aquino rd,san jose,CA,95117,29912007,1986,multifamily housing,96930,96930,2019,in compliance,,36.8,67.6,36.7,67.2,,19632.19131,,104.3,,,,,,,,,,,,,,6961.3,71.82,
1189-0-00,1150 ranchero way,san jose,CA,95117,29916018,1964,multifamily housing,66242,67360,2019,in compliance,80,41.8,69.8,42,69.9,,18421.51034,,97.8,,,,,,,,,,,,,,3844,57.07,49
1191-0-00,1200 ranchero way,san jose,CA,95117,29916052,1974,multifamily housing,70224,69992,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1198-0-00,1101 s winchester blvd,san jose,CA,95128,29925035,1974,office,115000,120628,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1198-1-00,877 s winchester blvd,san jose,CA,95128,29926059,2019,multifamily housing,553668,551565,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1200-0-00,700 saratoga ave,san jose,CA,95129,29937033,2000,movie theater,505059,53200,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1202-0-00,762 saratoga ave,san jose,CA,95129,29937031,1970,multifamily housing,71136,77935,2019,in compliance,59,41.1,71.2,41.1,70.7,,19832.99033,,105.3,,,,,,,,,,,,,,4293.1,55.09,29
1206-0-00,3900 moorpark ave,san jose,CA,95117,29938044,1968,multifamily housing,133906,153647,2019,in compliance,77,41,73.1,40.8,72.2,,33838.3776,,179.7,,,,,,,,,,,,,,10514.3,74.62,22
1207-0-00,3779 blackford ave,san jose,CA,95117,29938051,1976,multifamily housing,23376,26000,2019,in compliance,92,35,62,35.2,61.7,,5482.85035,,29.1,,,,,,,,,,,,,,1998.4,76.86,29
1215-0-00,3510 moorpark ave,san jose,CA,95117,29941022,1970,multifamily housing,139485,139195,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1215-1-00,751 s winchester blvd,san jose,CA,95128,29945032,1989,vehicle repair services,63969,63969,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1218-0-00,440 saratoga ave,san jose,CA,95129,30325053,2000,hotel,58263,56255,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1219-0-00,446 saratoga ave,san jose,CA,95129,30325057,1971,multifamily housing,288130,280269,2019,in compliance,,36.6,61.5,36.4,60.7,,66026.5474,,350.7,,,,,,,,,,,,,,14716.5,52.51,
1219-1-00,500 saratoga ave,san jose,CA,95050,30325058,1959,k-12 school,253453,253453,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1220-0-00,550 kiely blvd,san jose,CA,95117,30326027,1968,multifamily housing,89216,104551,2019,in compliance,59,42,69.2,41.7,68.2,,28921.84,,153.6,,,,,,,,,,,,,,4703,44.98,35
1222-0-00,380 northlake dr,san jose,CA,95117,30326077,1964,multifamily housing,51897,41697,2019,in compliance,100,48.7,58.4,48.7,58.5,,18596.37888,,98.8,,,,,,,,,,,,,,3863,92.64,29
1223-0-00,498 boynton ave,san jose,CA,95117,30328016,1973,multifamily housing,31807,31420,2019,in compliance,100,16.3,29.9,16.4,29.9,,7249.228998,,38.5,,,,,,,,,,,,,,2422.1,30.68,66
1228-0-00,448 boynton ave,san jose,CA,95117,30328060,1968,multifamily housing,89278,91299,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1235-1-00,3555 judro way,san jose,CA,95117,30330041,1985,multifamily housing,104108,72486,2019,in compliance,,,,24.6,30.6,,15969.9983,,84.8,,,,,,,,,,,,,,3021.3,41.42,
1236-1-00,585 s winchester bl,san jose,CA,95128,30338003,2023,,322324,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1237-1-00,3175 olsen dr,san jose,CA,95117,30340023,2021,,443770,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1237-2-00,3155 olsen dr,san jose,CA,95117,30340024,2022,,370181,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1239-0-00,3201 loma verde dr,san jose,CA,95117,30501003,1970,multifamily housing,100058,100558,2019,in compliance,72,40.4,78.1,40,76.6,,20367.3003,,108.2,,,,,,,,,,,,,,11262.8,112,4
1240-0-00,3200 payne ave,san jose,CA,95117,30501004,1970,multifamily housing,278023,285660,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1241-0-00,1303 s winchester blvd,san jose,CA,95128,30501008,1966,strip mall,87000,88104,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1245-0-00,3200 loma verde dr,san jose,CA,95117,30502060,1964,multifamily housing,114899,29634,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1248-0-00,1380 lexington dr,san jose,CA,95117,30507045,1967,multifamily housing,91360,72848,2019,in compliance,90,54.2,90.3,53.7,88.5,659950.7,43386.8,149.3,230.4,379.7,10582,1054.9,3465.5,,,,,,,,,,15102.4,123.12,23
1249-0-00,1315 eden ave,san jose,CA,95117,30507049,1980,multifamily housing,122668,128604,2019,in compliance,90,54.2,90.3,53.7,88.5,659950.7,43386.8,149.3,230.4,379.7,10582,1054.9,3465.5,,,,,,,,,,15102.4,123.12,23
1258-0-00,1600 saratoga ave,san jose,CA,95129,30711020,2002,retail store,793257,166572,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1260-0-00,4980 hamilton ave,san jose,CA,95130,30712014,2003,multifamily housing,28357,79620,2019,in compliance,54,57.8,112.4,57.7,122.4,,9262.22996,,49.2,,,,,,,,,,,,,,2089.9,50.61,86
1261-0-00,1560 san tomas aquino rd,san jose,CA,95130,30725064,1965,multifamily housing,63520,63520,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1262-0-00,975 saratoga sunnyvale rd,san jose,CA,95129,35927030,2000,retail store,129793,105744,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1265-0-00,1153 saratoga sunnyvale rd,san jose,CA,95129,35934003,1985,strip mall,73883,62365,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1267-0-00,7250 blue hill dr,san jose,CA,95129,37224007,1980,multifamily housing,63485,51000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1268-1-00,7205 clarendon st,san jose,CA,95129,37226001,1971,multifamily housing,61920,63951,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1269-0-00,7200 bollinger rd,san jose,CA,95129,37226013,1964,multifamily housing,61732,61732,2019,in compliance,100,24,28.8,24.4,29.3,,13810.4166,,73.4,,,,,,,,,,,,,,4155.9,67.32,42
1271-0-00,1026 s de anza blvd,san jose,CA,95129,37226016,1974,multifamily housing,83236,90284,2019,in compliance,81,54.8,88.5,55.3,89,,33979.89977,,180.5,,,,,,,,,,,,,,6114.1,67.72,50
1274-0-00,5600 stevens creek blvd,san jose,CA,95129,37512050,1998,multifamily housing,370966,344990,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1275-0-00,175 calvert dr,san jose,CA,95129,37512049,1971,multifamily housing,196396,192008,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1278-0-00,202 calvert dr,san jose,CA,95014,37519027,2000,multifamily housing,151956,151956,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1279-0-00,5300 stevens creek blvd,san jose,CA,95129,37520002,1981,office,86244,87239,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1284-0-00,1600 petersen ave,san jose,CA,95129,37826003,1963,multifamily housing,41000,39320,2019,in compliance,60,55.7,78.7,56.1,79.2,,17522.74035,,93.1,,,,,,,,,,,,,,2471,62.84,38
1286-0-00,1601 petersen ave,san jose,CA,95129,37827026,1967,residential care facility,66265,120000,2019,in compliance,,72.5,203.1,70.8,198.4,,,,0,,,,,,,,,,,,,,3854.2,81.82,
1287-0-00,1544 maurice ln,san jose,CA,95129,37829001,1965,multifamily housing,74482,74482,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1288-0-00,1395 saratoga ave,san jose,CA,95129,38106069,1969,,62328,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1290-0-00,1431 saratoga ave,san jose,CA,95129,38106071,1962,,106501,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1292-0-00,675 saratoga ave,san jose,CA,95129,38107006,1985,strip mall,61202,78054,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1294-0-00,5253 prospect rd,san jose,CA,95129,38136014,2017,strip mall,108472,11562,2019,in compliance,,101.4,203.3,100.2,199.9,,5322.60002,,28.3,,,,,,,,,,,,,,498.6,43.12,
1295-0-00,5365 prospect rd,san jose,CA,95129,38136028,1962,retail store,52840,52840,2019,in compliance,,,,,,,,,0,,,,,,,,,,,,,,141.8,2.68,
1296-0-00,5281 prospect rd,san jose,CA,95129,38136029,1962,enclosed mall,39279,62400,2019,in compliance,,116.5,245.5,117,246.1,,29061.99218,,154.4,,,,,,,,,,,,,,930.6,14.91,
1297-0-00,5205 prospect rd,san jose,CA,95129,38137025,2002,strip mall,76700,74500,2019,in compliance,,126.3,264.5,125.5,261.3,,38405.91924,,204,,,,,,,,,,,,,,2378.8,31.93,
1301-0-00,4738 campbell ave,san jose,CA,95130,40302047,1995,multifamily housing,102785,104393,2019,in compliance,100,29.8,45.5,29.7,45,,22765.31015,,120.9,,,,,,,,,,,,,,7229.7,69.25,41
1302-0-00,100-1550 el paseo de saratoga,san jose,CA,95130,40333014,1997,lifestyle center,295950,326836,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1303-0-00,400 el paseo de saratoga,san jose,CA,95130,40333015,1998,retail store,45774,38153,2019,in compliance,81,37.9,93,37.5,92.1,,2828.999916,,15,,,,,,,,,,,,,,352.3,9.23,
1305-0-00,4300 bucknall rd,san jose,CA,95130,40359012,1958,k-12 school,59672,374616,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1306-0-00,2275 s bascom ave,san jose,CA,95008,41219025,1986,multifamily housing,226620,231010,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1308-0-00,2520 s bascom ave,san jose,CA,95008,41221054,1970,multifamily housing,89064,94000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1312-0-00,2565 s bascom ave,san jose,CA,95008,41224028,2002,multifamily housing,69644,95046,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1316-0-00,2200 curtner ave,san jose,CA,95008,41406001,1964,multifamily housing,55305,61629,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1317-0-00,2761 s bascom ave,san jose,CA,95008,41406013,2000,hotel,50688,50688,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1320-1-00,3369 union ave,san jose,CA,95124,41425018,2005,other - recreation,58678,58678,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1321-0-00,3650 s bascom ave,san jose,CA,95124,41429015,1981,multifamily housing,74150,74600,2019,in compliance,84,43.6,71,43.3,69.9,,21944.24998,,116.6,,,,,,,,,,,,,,6683.8,89.6,17
1322-0-00,3260 s bascom ave,san jose,CA,95124,41432011,1999,self-storage facility,124508,124508,2019,in compliance,,4.8,13.3,4.8,13.3,,,,0,,,,,,,,,,,,,,585.4,4.66,
1327-0-00,1805 hillsdale ave,san jose,CA,95124,41905028,1987,retail store,109236,133697,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1330-0-00,1855 hillsdale ave,san jose,CA,95124,41905067,2002,retail store,132320,110310,2019,in compliance,81,45.4,115.8,45.1,114.6,,7260.161589,,38.6,,,,,,,,,,,,,,2830.4,25.66,
1331-0-00,1825 hillsdale ave,san jose,CA,95124,41905068,1980,fitness center/health club/gym,74150,68000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1331-1-00,14420 union ave,san jose,CA,95124,41908013,1953,,335570,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1332-0-00,1977 heimgartner ln,san jose,CA,95124,41932072,1977,multifamily housing,57997,57700,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1333-0-00,4525 union ave,san jose,CA,95124,42107003,1960,k-12 school,71188,107025,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1334-0-00,2100 logic dr,san jose,CA,95124,42107029,1983,other - technology/science,140000,140000,2019,in compliance,,243.1,398.4,242,395.2,,225908.426,,1199.9,,,,,,,,,,,,,,405.4,2.9,
1334-0-01,2101 logic dr.,san jose,CA,95124,42107029,1983,other - technology/science,80000,80000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1335-0-00,2050 logic dr,san jose,CA,95124,42107030,1999,other - technology/science,175685,170000,2019,in compliance,,103.2,252.2,102.8,250.6,,36232.54898,,192.4,,,,,,,,,,,,,,4332,25.48,
1336-0-00,2001 logic dr,san jose,CA,95124,42107031,1996,other - technology/science,72400,72000,2019,in compliance,,60.2,144.5,61.1,145.4,,10567.80688,,56.1,,,,,,,,,,,,,,1915.8,26.61,
1337-0-00,2055 logic dr,san jose,CA,95124,42107032,1992,other - technology/science,113400,108000,2019,in compliance,,120.2,273,118.7,271.5,,7404.81256,,39.3,,,,,,,,,,,,,,2019.7,18.7,
1341-0-00,2360 samaritan pl,san jose,CA,95124,42136007,1981,multifamily housing,69992,125899,2019,pending revisions,94,45.5,72.5,45.8,72.7,378134.9,29215.91109,,155.2,,,,,,,,,,,,,,,,
1341-1-00,2425 samaritan dr,san jose,CA,95124,42136009,1965,hospital (general medical & surgical),450033,462290,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1345-0-00,2581 samaritan dr,san jose,CA,95124,42137019,1987,medical office,231762,70500,2019,in compliance,27,99.8,224,99.2,221.5,,37134.77009,,197.2,,,,,,,,,,,,,,2089.9,18.09,
1345-1-00,2508 samaritan ct,san jose,CA,95124,42138012,2020,parking,83421,83421,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1345-2-00,2506 samaritan ct,san jose,CA,95124,42138013,2020,medical office,69250,69250,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1347-0-00,1100 lincoln ave,san jose,CA,95125,42906093,2010,mixed use property,59817,59817,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1355-0-00,1660 gaton dr,san jose,CA,95125,42946059,1976,multifamily housing,103376,153250,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1357-0-00,1530 hamilton ave,san jose,CA,95125,42946068,1999,supermarket/grocery store,55447,55447,2019,in compliance,57,206.3,495.9,205.4,491.3,,26563.20023,,141.1,,,,,,,,,,,,,,2144,38.67,
1365-0-00,1200 lick ave,san jose,CA,95110,43412098,1998,multifamily housing,35979,36137,2019,in compliance,85,36.9,76.1,37,76,,5706.9503,,30.3,,,,,,,,,,,,,,1567.2,43.37,80
1366-0-00,1496 almaden rd,san jose,CA,95125,43421037,1999,multifamily housing,78127,107663,2019,in compliance,96,22.8,46.4,22.6,45.7,,10772.9098,,57.2,,,,,,,,,,,,,,,,
1367-0-00,1500 almaden rd,san jose,CA,95125,43421040,2001,multifamily housing,131032,155763,2019,in compliance,,4.4,10.3,4.4,10.3,,1905.229836,,10.1,,,,,,,,,,,,,,13197.3,84.73,
1369-0-00,1640 la rossa cir,san jose,CA,95125,43425023,1988,multifamily housing,120000,123442,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1372-0-00,1501 almaden rd,san jose,CA,95125,43426036,2007,multifamily housing,195541,241821,2019,in compliance,51,65.1,114.6,64.7,113.1,,59279.081,,314.9,,,,,,,,,,,,,,9165.2,60.04,70
1374-0-00,1425 foxworthy ave,san jose,CA,95118,43941075,1955,strip mall,68802,20000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1378-0-00,2700 booksin ave,san jose,CA,95125,44633012,1969,senior living community,78317,78317,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1379-0-00,2281 plummer ave,san jose,CA,95125,44638035,1968,k-12 school,181715,100000,2019,in compliance,,,,,,,71172.6976,,378,,,,,,,,,,,,,,3768.7,,
1383-0-00,1626 hillsdale ave,san jose,CA,95124,44716012,2009,multifamily housing,52707,58200,2019,in compliance,96,27.1,50.6,27.1,50,,8575.98053,,45.6,,,,,,,,,,,,,,2032.5,34.92,82
